#Parameters = {R=7.6; penetration=150}
#"Z / mm"	"e_Z (Z)"
#------------------
-77.000000000000	-4028861.0000000
-76.900000000000	-4031008.2500000
-76.800000000000	-4033143.7500000
-76.700000000000	-4035269.5000000
-76.600000000000	-4037382.5000000
-76.500000000000	-4039486.0000000
-76.400000000000	-4041577.0000000
-76.300000000000	-4043658.2500000
-76.200000000000	-4045727.7500000
-76.100000000000	-4047786.0000000
-76.000000000000	-4049831.5000000
-75.900000000000	-4051864.7500000
-75.800000000000	-4053892.5000000
-75.700000000000	-4055907.2500000
-75.600000000000	-4057910.7500000
-75.500000000000	-4059903.5000000
-75.400000000000	-4061884.7500000
-75.300000000000	-4063854.0000000
-75.200000000000	-4065812.7500000
-75.100000000000	-4067758.7500000
-75.000000000000	-4069694.5000000
-74.900000000000	-4071617.7500000
-74.800000000000	-4073529.7500000
-74.700000000000	-4075431.0000000
-74.600000000000	-4077320.0000000
-74.500000000000	-4079198.0000000
-74.400000000000	-4081065.2500000
-74.300000000000	-4082919.5000000
-74.200000000000	-4084764.0000000
-74.100000000000	-4086596.0000000
-74.000000000000	-4088409.0000000
-73.900000000000	-4090210.5000000
-73.800000000000	-4092008.7500000
-73.700000000000	-4093793.5000000
-73.600000000000	-4095564.0000000
-73.500000000000	-4097322.5000000
-73.400000000000	-4099066.7500000
-73.300000000000	-4100797.5000000
-73.200000000000	-4102515.2500000
-73.100000000000	-4104219.5000000
-73.000000000000	-4105910.5000000
-72.900000000000	-4107587.5000000
-72.800000000000	-4109251.7500000
-72.700000000000	-4110902.5000000
-72.600000000000	-4112540.2500000
-72.500000000000	-4114163.7500000
-72.400000000000	-4115773.7500000
-72.300000000000	-4117370.7500000
-72.200000000000	-4118954.2500000
-72.100000000000	-4120524.2500000
-72.000000000000	-4122073.7500000
-71.900000000000	-4123611.5000000
-71.800000000000	-4125140.0000000
-71.700000000000	-4126651.5000000
-71.600000000000	-4128146.2500000
-71.500000000000	-4129623.5000000
-71.400000000000	-4131084.5000000
-71.300000000000	-4132528.5000000
-71.200000000000	-4133954.5000000
-71.100000000000	-4135364.5000000
-71.000000000000	-4136757.0000000
-70.900000000000	-4138132.7500000
-70.800000000000	-4139492.2500000
-70.700000000000	-4140835.0000000
-70.600000000000	-4142161.2500000
-70.500000000000	-4143471.0000000
-70.400000000000	-4144763.7500000
-70.300000000000	-4146040.5000000
-70.200000000000	-4147301.0000000
-70.100000000000	-4148543.5000000
-70.000000000000	-4149759.5000000
-69.900000000000	-4150957.0000000
-69.800000000000	-4152144.7500000
-69.700000000000	-4153310.0000000
-69.600000000000	-4154454.0000000
-69.500000000000	-4155575.2500000
-69.400000000000	-4156674.7500000
-69.300000000000	-4157752.7500000
-69.200000000000	-4158808.0000000
-69.100000000000	-4159842.5000000
-69.000000000000	-4160853.7500000
-68.900000000000	-4161844.0000000
-68.800000000000	-4162812.2500000
-68.700000000000	-4163758.2500000
-68.600000000000	-4164682.5000000
-68.500000000000	-4165584.7500000
-68.400000000000	-4166464.5000000
-68.300000000000	-4167323.2500000
-68.200000000000	-4168159.2500000
-68.100000000000	-4168974.0000000
-68.000000000000	-4169741.5000000
-67.900000000000	-4170484.0000000
-67.800000000000	-4171222.7500000
-67.700000000000	-4171933.0000000
-67.600000000000	-4172614.0000000
-67.500000000000	-4173266.0000000
-67.400000000000	-4173888.0000000
-67.300000000000	-4174481.5000000
-67.200000000000	-4175045.2500000
-67.100000000000	-4175580.2500000
-67.000000000000	-4176086.2500000
-66.900000000000	-4176563.2500000
-66.800000000000	-4177011.0000000
-66.700000000000	-4177429.2500000
-66.600000000000	-4177818.7500000
-66.500000000000	-4178178.7500000
-66.400000000000	-4178509.7500000
-66.300000000000	-4178811.7500000
-66.200000000000	-4179084.7500000
-66.100000000000	-4179327.0000000
-66.000000000000	-4179505.7500000
-65.900000000000	-4179651.0000000
-65.800000000000	-4179794.2500000
-65.700000000000	-4179900.2500000
-65.600000000000	-4179966.7500000
-65.500000000000	-4179995.5000000
-65.400000000000	-4179985.0000000
-65.300000000000	-4179935.5000000
-65.200000000000	-4179847.0000000
-65.100000000000	-4179720.5000000
-65.000000000000	-4179555.0000000
-64.900000000000	-4179350.5000000
-64.800000000000	-4179108.5000000
-64.700000000000	-4178826.5000000
-64.600000000000	-4178505.7500000
-64.500000000000	-4178146.2500000
-64.400000000000	-4177748.5000000
-64.300000000000	-4177311.7500000
-64.200000000000	-4176837.2500000
-64.100000000000	-4176321.0000000
-64.000000000000	-4175724.5000000
-63.900000000000	-4175084.0000000
-63.800000000000	-4174439.5000000
-63.700000000000	-4173746.0000000
-63.600000000000	-4173001.0000000
-63.500000000000	-4172205.7500000
-63.400000000000	-4171358.5000000
-63.300000000000	-4170463.0000000
-63.200000000000	-4169515.2500000
-63.100000000000	-4168516.5000000
-63.000000000000	-4167467.0000000
-62.900000000000	-4166367.5000000
-62.800000000000	-4165216.5000000
-62.700000000000	-4164015.7500000
-62.600000000000	-4162764.0000000
-62.500000000000	-4161460.7500000
-62.400000000000	-4160107.7500000
-62.300000000000	-4158704.0000000
-62.200000000000	-4157248.0000000
-62.100000000000	-4155743.2500000
-62.000000000000	-4154156.2500000
-61.900000000000	-4152516.2500000
-61.800000000000	-4150842.0000000
-61.700000000000	-4149103.2500000
-61.600000000000	-4147299.0000000
-61.500000000000	-4145429.5000000
-61.400000000000	-4143495.2500000
-61.300000000000	-4141494.5000000
-61.200000000000	-4139430.0000000
-61.100000000000	-4137299.0000000
-61.000000000000	-4135102.7500000
-60.900000000000	-4132841.7500000
-60.800000000000	-4130514.5000000
-60.700000000000	-4128123.0000000
-60.600000000000	-4125665.0000000
-60.500000000000	-4123143.0000000
-60.400000000000	-4120555.7500000
-60.300000000000	-4117901.7500000
-60.200000000000	-4115183.5000000
-60.100000000000	-4112400.2500000
-60.000000000000	-4109553.2500000
-59.900000000000	-4106637.7500000
-59.800000000000	-4103644.0000000
-59.700000000000	-4100569.7500000
-59.600000000000	-4097414.0000000
-59.500000000000	-4094177.0000000
-59.400000000000	-4090860.2500000
-59.300000000000	-4087463.0000000
-59.200000000000	-4083986.5000000
-59.100000000000	-4080428.5000000
-59.000000000000	-4076790.0000000
-58.900000000000	-4073070.7500000
-58.800000000000	-4069271.7500000
-58.700000000000	-4065392.0000000
-58.600000000000	-4061432.2500000
-58.500000000000	-4057392.2500000
-58.400000000000	-4053271.7500000
-58.300000000000	-4049069.5000000
-58.200000000000	-4044787.7500000
-58.100000000000	-4040425.7500000
-58.000000000000	-4035968.0000000
-57.900000000000	-4031417.0000000
-57.800000000000	-4026784.2500000
-57.700000000000	-4022056.2500000
-57.600000000000	-4017231.0000000
-57.500000000000	-4012309.5000000
-57.400000000000	-4007291.7500000
-57.300000000000	-4002177.0000000
-57.200000000000	-3996966.0000000
-57.100000000000	-3991659.0000000
-57.000000000000	-3986255.7500000
-56.900000000000	-3980756.2500000
-56.800000000000	-3975160.0000000
-56.700000000000	-3969466.5000000
-56.600000000000	-3963677.7500000
-56.500000000000	-3957792.5000000
-56.400000000000	-3951811.0000000
-56.300000000000	-3945731.5000000
-56.200000000000	-3939557.7500000
-56.100000000000	-3933288.7500000
-56.000000000000	-3926921.0000000
-55.900000000000	-3920442.7500000
-55.800000000000	-3913857.0000000
-55.700000000000	-3907160.7500000
-55.600000000000	-3900354.2500000
-55.500000000000	-3893438.7500000
-55.400000000000	-3886412.7500000
-55.300000000000	-3879276.5000000
-55.200000000000	-3872025.0000000
-55.100000000000	-3864673.5000000
-55.000000000000	-3857208.5000000
-54.900000000000	-3849633.0000000
-54.800000000000	-3841947.0000000
-54.700000000000	-3834152.0000000
-54.600000000000	-3826246.0000000
-54.500000000000	-3818231.2500000
-54.400000000000	-3810106.2500000
-54.300000000000	-3801871.2500000
-54.200000000000	-3793526.2500000
-54.100000000000	-3785071.5000000
-54.000000000000	-3776506.2500000
-53.900000000000	-3767815.5000000
-53.800000000000	-3759008.2500000
-53.700000000000	-3750082.5000000
-53.600000000000	-3741038.2500000
-53.500000000000	-3731877.7500000
-53.400000000000	-3722599.7500000
-53.300000000000	-3713203.5000000
-53.200000000000	-3703690.2500000
-53.100000000000	-3694058.5000000
-53.000000000000	-3684310.0000000
-52.900000000000	-3674444.2500000
-52.800000000000	-3664460.0000000
-52.700000000000	-3654358.7500000
-52.600000000000	-3644140.0000000
-52.500000000000	-3633804.0000000
-52.400000000000	-3623350.0000000
-52.300000000000	-3612778.7500000
-52.200000000000	-3602089.7500000
-52.100000000000	-3591282.5000000
-52.000000000000	-3580379.7500000
-51.900000000000	-3569356.5000000
-51.800000000000	-3558189.7500000
-51.700000000000	-3546907.7500000
-51.600000000000	-3535509.2500000
-51.500000000000	-3523995.7500000
-51.400000000000	-3512366.5000000
-51.300000000000	-3500620.7500000
-51.200000000000	-3488760.2500000
-51.100000000000	-3476783.2500000
-51.000000000000	-3464690.7500000
-50.900000000000	-3452482.7500000
-50.800000000000	-3440157.7500000
-50.700000000000	-3427718.0000000
-50.600000000000	-3415162.5000000
-50.500000000000	-3402491.0000000
-50.400000000000	-3389703.7500000
-50.300000000000	-3376800.5000000
-50.200000000000	-3363782.2500000
-50.100000000000	-3350647.2500000
-50.000000000000	-3337492.5000000
-49.900000000000	-3324244.7500000
-49.800000000000	-3310757.7500000
-49.700000000000	-3297188.7500000
-49.600000000000	-3283520.2500000
-49.500000000000	-3269752.7500000
-49.400000000000	-3255886.2500000
-49.300000000000	-3241919.2500000
-49.200000000000	-3227854.0000000
-49.100000000000	-3213689.0000000
-49.000000000000	-3199424.5000000
-48.900000000000	-3185061.0000000
-48.800000000000	-3170598.0000000
-48.700000000000	-3156036.5000000
-48.600000000000	-3141374.5000000
-48.500000000000	-3126613.7500000
-48.400000000000	-3111753.5000000
-48.300000000000	-3096793.5000000
-48.200000000000	-3081734.7500000
-48.100000000000	-3066583.2500000
-48.000000000000	-3051454.0000000
-47.900000000000	-3036235.5000000
-47.800000000000	-3020811.7500000
-47.700000000000	-3005311.5000000
-47.600000000000	-2989740.5000000
-47.500000000000	-2974100.5000000
-47.400000000000	-2958390.2500000
-47.300000000000	-2942609.7500000
-47.200000000000	-2926759.5000000
-47.100000000000	-2910839.0000000
-47.000000000000	-2894849.5000000
-46.900000000000	-2878789.7500000
-46.800000000000	-2862660.0000000
-46.700000000000	-2846460.7500000
-46.600000000000	-2830190.7500000
-46.500000000000	-2813851.5000000
-46.400000000000	-2797443.5000000
-46.300000000000	-2780964.0000000
-46.200000000000	-2764415.2500000
-46.100000000000	-2747808.7500000
-46.000000000000	-2731263.0000000
-45.900000000000	-2714665.7500000
-45.800000000000	-2697898.0000000
-45.700000000000	-2681086.2500000
-45.600000000000	-2664244.2500000
-45.500000000000	-2647372.7500000
-45.400000000000	-2630471.2500000
-45.300000000000	-2613539.7500000
-45.200000000000	-2596578.7500000
-45.100000000000	-2579587.0000000
-45.000000000000	-2562567.0000000
-44.900000000000	-2545516.0000000
-44.800000000000	-2528435.0000000
-44.700000000000	-2511324.5000000
-44.600000000000	-2494184.2500000
-44.500000000000	-2477014.5000000
-44.400000000000	-2459814.5000000
-44.300000000000	-2442584.5000000
-44.200000000000	-2425324.7500000
-44.100000000000	-2408034.7500000
-44.000000000000	-2390855.0000000
-43.900000000000	-2373665.7500000
-43.800000000000	-2356346.0000000
-43.700000000000	-2339039.7500000
-43.600000000000	-2321745.5000000
-43.500000000000	-2304465.0000000
-43.400000000000	-2287198.0000000
-43.300000000000	-2269943.0000000
-43.200000000000	-2252701.7500000
-43.100000000000	-2235473.5000000
-43.000000000000	-2218258.5000000
-42.900000000000	-2201056.5000000
-42.800000000000	-2183867.0000000
-42.700000000000	-2166691.2500000
-42.600000000000	-2149528.0000000
-42.500000000000	-2132378.2500000
-42.400000000000	-2115241.5000000
-42.300000000000	-2098117.5000000
-42.200000000000	-2081006.5000000
-42.100000000000	-2063908.8750000
-42.000000000000	-2046899.7500000
-41.900000000000	-2029926.1250000
-41.800000000000	-2012934.2500000
-41.700000000000	-1995995.6250000
-41.600000000000	-1979108.7500000
-41.500000000000	-1962274.6250000
-41.400000000000	-1945493.2500000
-41.300000000000	-1928763.7500000
-41.200000000000	-1912087.2500000
-41.100000000000	-1895462.7500000
-41.000000000000	-1878892.2500000
-40.900000000000	-1862373.5000000
-40.800000000000	-1845904.1250000
-40.700000000000	-1829485.5000000
-40.600000000000	-1813115.8750000
-40.500000000000	-1796797.0000000
-40.400000000000	-1780528.2500000
-40.300000000000	-1764308.3750000
-40.200000000000	-1748139.3750000
-40.100000000000	-1732019.7500000
-40.000000000000	-1716002.0000000
-39.900000000000	-1700064.2500000
-39.800000000000	-1684163.5000000
-39.700000000000	-1668342.5000000
-39.600000000000	-1652600.7500000
-39.500000000000	-1636939.0000000
-39.400000000000	-1621356.6250000
-39.300000000000	-1605852.7500000
-39.200000000000	-1590429.3750000
-39.100000000000	-1575085.1250000
-39.000000000000	-1559820.7500000
-38.900000000000	-1544636.0000000
-38.800000000000	-1529529.7500000
-38.700000000000	-1514503.8750000
-38.600000000000	-1499556.8750000
-38.500000000000	-1484690.1250000
-38.400000000000	-1469902.8750000
-38.300000000000	-1455194.1250000
-38.200000000000	-1440565.6250000
-38.100000000000	-1426016.0000000
-38.000000000000	-1411588.5000000
-37.900000000000	-1397253.0000000
-37.800000000000	-1382983.0000000
-37.700000000000	-1368808.1250000
-37.600000000000	-1354728.0000000
-37.500000000000	-1340742.7500000
-37.400000000000	-1326852.6250000
-37.300000000000	-1313057.0000000
-37.200000000000	-1299356.8750000
-37.100000000000	-1285751.2500000
-37.000000000000	-1272240.7500000
-36.900000000000	-1258825.2500000
-36.800000000000	-1245504.5000000
-36.700000000000	-1232279.1250000
-36.600000000000	-1219147.8750000
-36.500000000000	-1206112.3750000
-36.400000000000	-1193171.3750000
-36.300000000000	-1180325.3750000
-36.200000000000	-1167574.3750000
-36.100000000000	-1154918.1250000
-36.000000000000	-1142360.1250000
-35.900000000000	-1129903.5000000
-35.800000000000	-1117556.2500000
-35.700000000000	-1105308.2500000
-35.600000000000	-1093157.7500000
-35.500000000000	-1081106.1250000
-35.400000000000	-1069152.7500000
-35.300000000000	-1057297.5000000
-35.200000000000	-1045540.8125000
-35.100000000000	-1033882.1875000
-35.000000000000	-1022322.2500000
-34.900000000000	-1010860.6250000
-34.800000000000	-999496.93750000
-34.700000000000	-988231.93750000
-34.600000000000	-977064.81250000
-34.500000000000	-965996.43750000
-34.400000000000	-955026.68750000
-34.300000000000	-944154.62500000
-34.200000000000	-933381.31250000
-34.100000000000	-922705.93750000
-34.000000000000	-912112.93750000
-33.900000000000	-901623.93750000
-33.800000000000	-891249.12500000
-33.700000000000	-880968.06250000
-33.600000000000	-870779.50000000
-33.500000000000	-860684.87500000
-33.400000000000	-850683.18750000
-33.300000000000	-840774.31250000
-33.200000000000	-830959.31250000
-33.100000000000	-821237.00000000
-33.000000000000	-811608.81250000
-32.900000000000	-802074.75000000
-32.800000000000	-792634.68750000
-32.700000000000	-783289.18750000
-32.600000000000	-774037.37500000
-32.500000000000	-764880.50000000
-32.400000000000	-755817.56250000
-32.300000000000	-746848.87500000
-32.200000000000	-737974.43750000
-32.100000000000	-729193.81250000
-32.000000000000	-720478.43750000
-31.900000000000	-711850.06250000
-31.800000000000	-703336.00000000
-31.700000000000	-694905.68750000
-31.600000000000	-686559.25000000
-31.500000000000	-678296.43750000
-31.400000000000	-670117.62500000
-31.300000000000	-662022.43750000
-31.200000000000	-654011.50000000
-31.100000000000	-646083.93750000
-31.000000000000	-638240.43750000
-30.900000000000	-630480.62500000
-30.800000000000	-622804.68750000
-30.700000000000	-615212.68750000
-30.600000000000	-607704.50000000
-30.500000000000	-600279.93750000
-30.400000000000	-592939.25000000
-30.300000000000	-585682.56250000
-30.200000000000	-578509.62500000
-30.100000000000	-571419.87500000
-30.000000000000	-564361.93750000
-29.900000000000	-557381.12500000
-29.800000000000	-550522.75000000
-29.700000000000	-543737.56250000
-29.600000000000	-537023.81250000
-29.500000000000	-530381.18750000
-29.400000000000	-523810.09375000
-29.300000000000	-517310.40625000
-29.200000000000	-510882.15625000
-29.100000000000	-504525.21875000
-29.000000000000	-498239.56250000
-28.900000000000	-492025.37500000
-28.800000000000	-485882.50000000
-28.700000000000	-479811.18750000
-28.600000000000	-473811.09375000
-28.500000000000	-467882.40625000
-28.400000000000	-462025.06250000
-28.300000000000	-456239.12500000
-28.200000000000	-450524.75000000
-28.100000000000	-444880.15625000
-28.000000000000	-439260.96875000
-27.900000000000	-433706.34375000
-27.800000000000	-428256.50000000
-27.700000000000	-422867.12500000
-27.600000000000	-417536.81250000
-27.500000000000	-412265.53125000
-27.400000000000	-407053.40625000
-27.300000000000	-401900.31250000
-27.200000000000	-396806.50000000
-27.100000000000	-391771.62500000
-27.000000000000	-386795.75000000
-26.900000000000	-381879.06250000
-26.800000000000	-377021.37500000
-26.700000000000	-372222.93750000
-26.600000000000	-367483.50000000
-26.500000000000	-362803.15625000
-26.400000000000	-358181.81250000
-26.300000000000	-353619.65625000
-26.200000000000	-349116.59375000
-26.100000000000	-344668.90625000
-26.000000000000	-340242.65625000
-25.900000000000	-335868.81250000
-25.800000000000	-331580.43750000
-25.700000000000	-327343.50000000
-25.600000000000	-323154.09375000
-25.500000000000	-319012.28125000
-25.400000000000	-314918.18750000
-25.300000000000	-310871.65625000
-25.200000000000	-306872.84375000
-25.100000000000	-302921.56250000
-25.000000000000	-299017.96875000
-24.900000000000	-295161.93750000
-24.800000000000	-291353.59375000
-24.700000000000	-287592.90625000
-24.600000000000	-283879.87500000
-24.500000000000	-280214.43750000
-24.400000000000	-276596.56250000
-24.300000000000	-273026.37500000
-24.200000000000	-269503.87500000
-24.100000000000	-266028.96875000
-24.000000000000	-262567.68750000
-23.900000000000	-259149.01562500
-23.800000000000	-255802.26562500
-23.700000000000	-252493.53125000
-23.600000000000	-249222.62500000
-23.500000000000	-245989.67187500
-23.400000000000	-242794.64062500
-23.300000000000	-239637.50000000
-23.200000000000	-236518.35937500
-23.100000000000	-233437.10937500
-23.000000000000	-230393.78125000
-22.900000000000	-227388.35937500
-22.800000000000	-224420.87500000
-22.700000000000	-221491.31250000
-22.600000000000	-218599.68750000
-22.500000000000	-215746.00000000
-22.400000000000	-212930.20312500
-22.300000000000	-210152.31250000
-22.200000000000	-207412.42187500
-22.100000000000	-204710.39062500
-22.000000000000	-202029.71875000
-21.900000000000	-199383.50000000
-21.800000000000	-196782.75000000
-21.700000000000	-194211.56250000
-21.600000000000	-191669.93750000
-21.500000000000	-189157.82812500
-21.400000000000	-186675.34375000
-21.300000000000	-184222.37500000
-21.200000000000	-181799.04687500
-21.100000000000	-179405.21875000
-21.000000000000	-177040.84375000
-20.900000000000	-174706.39062500
-20.800000000000	-172402.09375000
-20.700000000000	-170128.06250000
-20.600000000000	-167884.20312500
-20.500000000000	-165670.51562500
-20.400000000000	-163487.04687500
-20.300000000000	-161333.76562500
-20.200000000000	-159210.71875000
-20.100000000000	-157117.84375000
-20.000000000000	-155040.45312500
-19.900000000000	-152986.87500000
-19.800000000000	-150969.93750000
-19.700000000000	-148976.59375000
-19.600000000000	-147006.65625000
-19.500000000000	-145060.18750000
-19.400000000000	-143137.18750000
-19.300000000000	-141237.68750000
-19.200000000000	-139361.70312500
-19.100000000000	-137509.15625000
-19.000000000000	-135680.07812500
-18.900000000000	-133874.50000000
-18.800000000000	-132092.34375000
-18.700000000000	-130333.75000000
-18.600000000000	-128598.59375000
-18.500000000000	-126886.89843750
-18.400000000000	-125198.68750000
-18.300000000000	-123533.95312500
-18.200000000000	-121892.74218750
-18.100000000000	-120274.98437500
-18.000000000000	-118659.84375000
-17.900000000000	-117065.03125000
-17.800000000000	-115506.92968750
-17.700000000000	-113966.71875000
-17.600000000000	-112444.37500000
-17.500000000000	-110939.92187500
-17.400000000000	-109453.32812500
-17.300000000000	-107984.58593750
-17.200000000000	-106533.82031250
-17.100000000000	-105100.84375000
-17.000000000000	-103685.75781250
-16.900000000000	-102288.57812500
-16.800000000000	-100909.24218750
-16.700000000000	-99547.828125000
-16.600000000000	-98204.273437500
-16.500000000000	-96878.585937500
-16.400000000000	-95570.757812500
-16.300000000000	-94280.835937500
-16.200000000000	-93008.804687500
-16.100000000000	-91754.648437500
-16.000000000000	-90511.554687500
-15.900000000000	-89284.656250000
-15.800000000000	-88078.132812500
-15.700000000000	-86885.218750000
-15.600000000000	-85706.015625000
-15.500000000000	-84540.429687500
-15.400000000000	-83388.492187500
-15.300000000000	-82250.273437500
-15.200000000000	-81125.664062500
-15.100000000000	-80014.750000000
-15.000000000000	-78917.296875000
-14.900000000000	-77833.820312500
-14.800000000000	-76764.343750000
-14.700000000000	-75708.789062500
-14.600000000000	-74667.218750000
-14.500000000000	-73639.609375000
-14.400000000000	-72625.968750000
-14.300000000000	-71626.296875000
-14.200000000000	-70640.593750000
-14.100000000000	-69668.859375000
-14.000000000000	-68703.906250000
-13.900000000000	-67749.898437500
-13.800000000000	-66813.187500000
-13.700000000000	-65887.046875000
-13.600000000000	-64971.484375000
-13.500000000000	-64066.488281250
-13.400000000000	-63172.066406250
-13.300000000000	-62288.230468750
-13.200000000000	-61414.964843750
-13.100000000000	-60552.265625000
-13.000000000000	-59700.144531250
-12.900000000000	-58858.593750000
-12.800000000000	-58027.628906250
-12.700000000000	-57207.234375000
-12.600000000000	-56397.402343750
-12.500000000000	-55598.144531250
-12.400000000000	-54809.484375000
-12.300000000000	-54031.375000000
-12.200000000000	-53263.843750000
-12.100000000000	-52506.750000000
-12.000000000000	-51750.324218750
-11.900000000000	-51002.839843750
-11.800000000000	-50272.101562500
-11.700000000000	-49549.511718750
-11.600000000000	-48834.824218750
-11.500000000000	-48128.007812500
-11.400000000000	-47429.085937500
-11.300000000000	-46738.074218750
-11.200000000000	-46054.933593750
-11.100000000000	-45379.695312500
-11.000000000000	-44712.343750000
-10.900000000000	-44052.882812500
-10.800000000000	-43401.320312500
-10.700000000000	-42757.648437500
-10.600000000000	-42121.875000000
-10.500000000000	-41493.980468750
-10.400000000000	-40873.968750000
-10.300000000000	-40261.867187500
-10.200000000000	-39657.644531250
-10.100000000000	-39061.210937500
-10.000000000000	-38465.222656250
-9.9000000000000	-37875.902343750
-9.8000000000000	-37299.160156250
-9.7000000000000	-36728.535156250
-9.6000000000000	-36163.773437500
-9.5000000000000	-35604.855468750
-9.4000000000000	-35051.800781250
-9.3000000000000	-34504.609375000
-9.2000000000000	-33963.261718750
-9.1000000000000	-33427.785156250
-9.0000000000000	-32898.144531250
-8.9000000000000	-32374.376953125
-8.8000000000000	-31856.466796875
-8.7000000000000	-31344.404296875
-8.6000000000000	-30838.207031250
-8.5000000000000	-30337.863281250
-8.4000000000000	-29843.371093750
-8.3000000000000	-29354.746093750
-8.2000000000000	-28871.964843750
-8.1000000000000	-28394.685546875
-8.0000000000000	-27917.646484375
-7.9000000000000	-27445.466796875
-7.8000000000000	-26981.748046875
-7.7000000000000	-26523.275390625
-7.6000000000000	-26068.949218750
-7.5000000000000	-25618.767578125
-7.4000000000000	-25172.726562500
-7.3000000000000	-24730.830078125
-7.2000000000000	-24293.072265625
-7.1000000000000	-23859.458984375
-7.0000000000000	-23429.994140625
-6.9000000000000	-23004.667968750
-6.8000000000000	-22583.490234375
-6.7000000000000	-22166.445312500
-6.6000000000000	-21753.546875000
-6.5000000000000	-21344.796875000
-6.4000000000000	-20940.191406250
-6.3000000000000	-20539.720703125
-6.2000000000000	-20143.398437500
-6.1000000000000	-19751.218750000
-6.0000000000000	-19360.146484375
-5.9000000000000	-18971.164062500
-5.8000000000000	-18586.494140625
-5.7000000000000	-18207.898437500
-5.6000000000000	-17832.019531250
-5.5000000000000	-17458.857421875
-5.4000000000000	-17088.406250000
-5.3000000000000	-16720.673828125
-5.2000000000000	-16355.653320313
-5.1000000000000	-15993.350585938
-5.0000000000000	-15633.764648438
-4.9000000000000	-15276.893554688
-4.8000000000000	-14922.740234375
-4.7000000000000	-14571.296875000
-4.6000000000000	-14222.570312500
-4.5000000000000	-13876.562500000
-4.4000000000000	-13533.270507813
-4.3000000000000	-13192.693359375
-4.2000000000000	-12854.829101563
-4.1000000000000	-12519.683593750
-4.0000000000000	-12187.251953125
-3.9000000000000	-11854.804687500
-3.8000000000000	-11523.723632813
-3.7000000000000	-11194.506835938
-3.6000000000000	-10867.149414063
-3.5000000000000	-10542.816406250
-3.4000000000000	-10221.191406250
-3.3000000000000	-9901.1230468750
-3.2000000000000	-9582.6191406250
-3.1000000000000	-9265.6738281250
-3.0000000000000	-8950.2910156250
-2.9000000000000	-8636.4707031250
-2.8000000000000	-8324.2099609375
-2.7000000000000	-8013.5102539063
-2.6000000000000	-7704.3706054688
-2.5000000000000	-7396.7929687500
-2.4000000000000	-7090.7773437500
-2.3000000000000	-6786.3208007813
-2.2000000000000	-6483.4262695313
-2.1000000000000	-6182.0922851563
-2.0000000000000	-5882.3208007813
-1.9000000000000	-5583.9599609375
-1.8000000000000	-5286.1474609375
-1.7000000000000	-4988.7592773438
-1.6000000000000	-4691.7924804688
-1.5000000000000	-4395.2490234375
-1.4000000000000	-4099.1284179688
-1.3000000000000	-3803.4301757813
-1.2000000000000	-3508.1562500000
-1.1000000000000	-3213.3041992188
-1.0000000000000	-2918.8759765625
-0.89999999999998	-2624.8691406250
-0.79999999999998	-2331.2868652344
-0.69999999999999	-2038.1264648438
-0.59999999999999	-1745.3897705078
-0.50000000000000	-1453.0758056641
-0.39999999999998	-1161.1845703125
-0.29999999999998	-869.71667480469
-0.19999999999999	-578.67102050781
-0.099999999999994	-288.04861450195
0.00000000000000	-2.0512762069702
0.10000000000002	288.04861450195
0.20000000000002	578.67102050781
0.30000000000001	869.71667480469
0.40000000000001	1161.1845703125
0.50000000000000	1453.0758056641
0.60000000000002	1745.3897705078
0.70000000000002	2038.1264648438
0.80000000000001	2331.2868652344
0.90000000000001	2624.8691406250
1.0000000000000	2918.8759765625
1.1000000000000	3213.3041992188
1.2000000000000	3508.1562500000
1.3000000000000	3803.4301757813
1.4000000000000	4099.1284179688
1.5000000000000	4395.2490234375
1.6000000000000	4691.7924804688
1.7000000000000	4988.7592773438
1.8000000000000	5286.1474609375
1.9000000000000	5583.9599609375
2.0000000000000	5882.3208007813
2.1000000000000	6182.0922851563
2.2000000000000	6483.4262695313
2.3000000000000	6786.3208007813
2.4000000000000	7090.7773437500
2.5000000000000	7396.7929687500
2.6000000000000	7704.3706054688
2.7000000000000	8013.5102539063
2.8000000000000	8324.2099609375
2.9000000000000	8636.4707031250
3.0000000000000	8950.2910156250
3.1000000000000	9265.6738281250
3.2000000000000	9582.6191406250
3.3000000000000	9901.1230468750
3.4000000000000	10221.191406250
3.5000000000000	10542.816406250
3.6000000000000	10867.149414063
3.7000000000000	11194.506835938
3.8000000000000	11523.723632813
3.9000000000000	11854.804687500
4.0000000000000	12187.251953125
4.1000000000000	12519.683593750
4.2000000000000	12854.829101563
4.3000000000000	13192.693359375
4.4000000000000	13533.270507813
4.5000000000000	13876.562500000
4.6000000000000	14222.570312500
4.7000000000000	14571.296875000
4.8000000000000	14922.740234375
4.9000000000000	15276.893554688
5.0000000000000	15633.764648438
5.1000000000000	15993.350585938
5.2000000000000	16355.653320313
5.3000000000000	16720.673828125
5.4000000000000	17088.406250000
5.5000000000000	17458.857421875
5.6000000000000	17832.019531250
5.7000000000000	18207.898437500
5.8000000000000	18586.494140625
5.9000000000000	18971.164062500
6.0000000000000	19360.146484375
6.1000000000000	19751.218750000
6.2000000000000	20143.398437500
6.3000000000000	20539.720703125
6.4000000000000	20940.191406250
6.5000000000000	21344.796875000
6.6000000000000	21753.546875000
6.7000000000000	22166.445312500
6.8000000000000	22583.490234375
6.9000000000000	23004.667968750
